"ISOAPL","ISOBMP","ISOTIP","ISOFIL","ISOALI","ISOLLN","ISOLNG","ISODSC","ISODFT","ISOFLG"
"FLX",2,"A","","",2,19,"Primary Acct Number","","S"
"FLX",3,"D","","",0,6,"Processing Code","",""
"FLX",4,"D","","",0,12,"Amount Transaction","",""
"FLX",5,"D","","",0,12,"Amount Settlement","",""
"FLX",7,"D","","",0,10,"Transmission Date/Time","",""
"FLX",9,"D","","",0,8,"Tasa de Conversión","",""
"FLX",10,"D","","",0,4,"Date, CardHolder Billing Date","",""
"FLX",11,"D","","",0,6,"System Trace Audit Number","",""
"FLX",12,"D","","",0,6,"Local Transaction Time","",""
"FLX",13,"D","","",0,4,"Local Transaction Date","",""
"FLX",14,"D","","",0,4,"Expiration Date","","T"
"FLX",15,"D","","",0,4,"Settlement Date","",""
"FLX",18,"D","","",0,4,"Tipo de Comercio o Tipo de Terminal usada","",""
"FLX",19,"D","","",0,3,"Código de País Adquiriente","",""
"FLX",22,"D","","",0,3,"Modo de Entrada del PAN y del PIN","",""
"FLX",25,"D","","",0,2,"Point of Service Condition Code","",""
"FLX",26,"D","","",0,2,"Point Of Service Pin Capture Code","",""
"FLX",32,"D","","",2,11,"Código Identificación Institución Adquiriente","",""
"FLX",35,"A","","",2,37,"Datos del Track II","","S"
"FLX",37,"A","","",0,12,"Número de Referencia","",""
"FLX",38,"A","","",0,6,"Código de Autorización","",""
"FLX",39,"A","","",0,2,"Código de Respuesta","",""
"FLX",41,"A","","",0,8,"Número de Terminal","",""
"FLX",42,"A","","",0,15,"Número identificador de la tienda","",""
"FLX",43,"A","","",0,40,"Tarjeta Nombre/Localidad","",""
"FLX",44,"A","","",2,26,"Datos Adic Respta - Est Final y Cod Autorizac","",""
"FLX",46,"A","","",2,20,"Datos Adic Respta Compra Internet/Kioskos ATM","",""
"FLX",47,"A","","",3,165,"Datos Adicionales- información DICOM - Camara","",""
"FLX",48,"A","","",3,70,"Additional Data-Private","",""
"FLX",49,"D","","",0,3,"Moneda Usada Para la Transacción","",""
"FLX",50,"D","","",0,3,"Código Moneda de Transacción","",""
"FLX",51,"D","","",0,3,"Cardholder Bill Curr Code Bm51","",""
"FLX",52,"D","","",0,16,"Pin o Clave Personal","","T"
"FLX",53,"D","","",0,16,"Nuevo Pin o Clave","",""
"FLX",54,"A","","",3,180,"Montos o Saldos","",""
"FLX",60,"A","","",3,6,"Código de Reversa","",""
"FLX",61,"A","","",3,8,"Tasa de Interés","",""
"FLX",63,"A","","",3,999,"Reserved Private (OAR Indicator)","",""
"FLX",67,"D","","",0,2,"Número de Cuotas","",""
"FLX",70,"D","","",0,3,"Network Management Information Code","",""
"FLX",90,"D","","",0,42,"Original Data Element","",""
"FLX",91,"A","","",0,1,"Código de actualización de archivos","",""
"FLX",95,"D","","",0,42,"Replacement Amounts","",""
"FLX",98,"A","","",0,25,"Nombre del emisor","",""
"FLX",100,"A","","",2,20,"Receiving Institution ID","",""
"FLX",101,"A","","",1,5,"Nombre de archivo a actualizar","",""
"FLX",102,"A","","",2,28,"Account Identification 1","",""
"FLX",103,"A","","",2,28,"Account Identification 2","",""
"FLX",104,"A","","",3,100,"Descripción de la transacción","",""
"FLX",105,"A","","",3,50,"Large Private Data (Mini Statement/OAR Data)","",""
"FLX",106,"A","","",3,435,"Large private Data 2","",""
"FLX",107,"A","","",3,999,"Reserved Private (Check data)","",""
"FLX",108,"A","","",3,10,"Información para transacciones diferidas","",""
"FLX",109,"A","","",3,36,"Cantidad de puntos acumulados","",""
"FLX",110,"A","","",3,51,"Orden de compra para transacciones empresar","",""
"FLX",111,"A","","",3,75,"Nombre del cliente","",""
"FLX",112,"A","","",3,999,"Indicadores del estado de la cuenta","",""
"FLX",113,"A","","",3,999,"Información adicional del cliente","",""
"FLX",114,"A","","",3,12,"Indicadres estado de cliente, tarjetas, ctas","",""
"FLX",115,"A","","",3,20,"Información del RUC principal","",""
"FLX",116,"A","","",3,999,"Info adicional para transacciones IVR","",""
"FLX",117,"A","","",3,14,"Reservado para uso nacional","",""
"FLX",118,"A","","",3,999,"Detalle de la cuenta a actualizar","",""
"FLX",120,"A","","",3,80,"Informacion del banco y cheque","",""
"FLX",121,"A","","",3,360,"Observaciones o notas","",""
"FLX",122,"A","","",3,999,"Datos adicionales","",""
"FLX",123,"A","","",3,999,"Reserved Private (Check data)","",""
"FLX",124,"A","","",1,2,"Datos de la tarjeta","",""
"FLX",125,"A","","",2,50,"Network Management Information Data","",""
"FLX",126,"A","","",3,600,"Información TELCOS","",""
"FLX",127,"A","","",3,999,"FLX Additional Data","",""
"NR2",1,"A","","",0,16,"Primer Mapa de Bits","",""
"NR2",2,"A","","",2,19,"Numero de Tarjeta","","S"
"NR2",3,"A","","",0,6,"Código de Procesamiento","",""
"NR2",4,"A","","",0,12,"Valor de la transacción en la moneda de Orige","",""
"NR2",5,"A","","",0,12,"Valor de la transacción en Dólares","",""
"NR2",6,"A","","",0,12,"Valor de la Transacción en moneda local","",""
"NR2",7,"A","","",0,10,"Fecha y Hora","",""
"NR2",11,"A","","",0,6,"STAN (System Trace Audit Number)","",""
"NR2",12,"A","","",0,6,"Hora origen","",""
"NR2",13,"A","","",0,4,"Fecha origen","",""
"NR2",14,"A","","",0,4,"Expiration Date","","T"
"NR2",15,"A","","",0,4,"Fecha de negocio","",""
"NR2",18,"A","","",0,4,"MCC - Ramo de Actividad del Comercio","",""
"NR2",19,"A","","",0,3,"Código de país del adquirente","",""
"NR2",22,"A","","",0,3,"Modo de Entrada","",""
"NR2",23,"A","","",0,3,"Número Secuencia Tar.","",""
"NR2",25,"A","","",0,2,"Point of Service Cond Code","",""
"NR2",26,"A","","",0,2,"Point-of-Service PIN Capture Code","",""
"NR2",32,"A","","",2,11,"Código de la red de origen","",""
"NR2",33,"A","","",2,6,"Código de Institución","",""
"NR2",37,"A","","",0,12,"RRN - Número de Referencia","",""
"NR2",38,"A","","",0,6,"Numero de Autorización","",""
"NR2",39,"A","","",0,2,"Código de motivo de respuesta","",""
"NR2",41,"A","","",0,8,"Identificación del Terminal","",""
"NR2",42,"A","","",0,15,"Identificador del Comercio - PV","",""
"NR2",43,"A","","",0,40,"Nombre y Localización del Comercio","",""
"NR2",44,"A","","",2,25,"DE44 Additional Response Data","",""
"NR2",45,"A","","",2,76,"Service Cod Track 1","",""
"NR2",48,"A","","",3,256,"DE48 Additiona Data PrivateUse","",""
"NR2",49,"A","","",0,3,"Código de Moneda de origen","",""
"NR2",50,"A","","",0,3,"Código de Moneda de Liquidación","",""
"NR2",51,"A","","",0,3,"Código de Moneda del Emisor","",""
"NR2",55,"A","","",3,255,"IntegratedCircuitCard","",""
"NR2",60,"A","","",2,12,"DE60 ADDITIONAL POS INFORMATION","",""
"NR2",61,"A","","",3,26,"DE61 Point of Service(POS)Data","",""
"NR2",62,"A","","",3,250,"DE62 Custom Payment Service Fields","",""
"NR2",63,"A","","",3,250,"Network Data","",""
"NR2",67,"A","","",0,2,"Cantidad de Cuotas","",""
"NR2",70,"A","","",0,3,"Network Management Information code","",""
"NR2",101,"A","","",0,1,"bit 101 file name","",""
"NR2",102,"A","","",2,28,"Account identification 1","",""
"NR2",103,"A","","",2,28,"Account identification 2","",""
"NR2",104,"A","","",3,100,"Bitmap 104 (Fust Fund)","",""
"NR2",112,"A","","",3,999,"Datos Adicionales 1 MSJ 0600","",""
"NR2",114,"A","","",3,999,"Datos Adicionales 1","","      S"
"NR2",115,"A","","",3,999,"Datos Adicionales 2","","      S"
"NR2",116,"A","","",3,999,"Datos Adicionales 3","",""
"NR2",120,"A","","",3,180,"Record Data","",""
"NR2",121,"A","","",3,6,"Bitmap 104 (Fust Fund)","",""
"NR2",123,"A","","",3,256,"DE123 Verification Data","",""
"NR2",124,"A","","",3,200,"Member-DefinedDatta","",""
"NR2",125,"A","","",3,200,"DE125 Verification Data","",""
"NR2",126,"A","","",3,256,"DE126 VISA PRIVATE-USE FIELDS","",""
"NR2",127,"A","","",0,3,"Fraude Score de Risk Center","",""
"NR2",56,"A","","",3,37,"Datos de la cuenta de Pago MCI","",""
"NR2",34,"A","","",0,170,"Fraude Score de Risk Center","",""
"VIS",34,"A","0","I",2,255,"Fraude Score de Risk Center",""," S   N  S S                                                                                                                   S"
"VIS",111,"A","0","I",2,255,"Addiotional Transaction",""," S   N  S S                                                                                                                   S"
"PMT",127,"A","0","I",3,100,"Tracking_ID","",""
"NRT",112,"A","","",3,999,"Datos Adicionales 1 MSJ 0600","","      S"
"CCR",1,"A","","",0,16,"Bit Map, Extendido","",""
"CCR",3,"A","","",0,6,"Código de Proceso","",""
"CCR",4,"A","","",0,12,"Monto","",""
"CCR",7,"A","","",0,12,"Timestamp CCA (YYMMDDhhmmss)","",""
"CCR",11,"A","","",0,12,"Número de Trace","",""
"CCR",12,"A","","",0,6,"Hora local de la transacción (hhmmss)","",""
"CCR",13,"A","","",0,6,"Fecha local de la transacción (YYMMDD)","",""
"CCR",38,"A","","",0,6,"Codigo de Autorizacion","",""
"CCR",39,"A","","",0,3,"Codigo de Respuesta","",""
"CCR",49,"A","","",0,3,"Codigo de Moneda","",""
"CCR",54,"A","","",0,272,"Datos de la Transferencia","",""
"CCR",55,"A","","",0,150,"Estructura de datos adicionales","",""
"CCR",63,"A","","",3,999,"MAC Banco Origen","",""
"CCR",64,"A","","",3,999,"MAC CCA","",""
"CCR",70,"A","","",0,3,"Codigo identificador del mensaje","",""
"CCO",1,"A","","",0,16,"Bit Map, Extendido","",""
"CCO",3,"A","","",0,6,"Código de Transacción","",""
"CCO",4,"A","","",0,12,"Monto","",""
"CCO",7,"A","","",0,12,"Timestamp CCA (YYMMDDhhmmss)","",""
"CCO",11,"A","","",0,12,"Número de Trace","",""
"CCO",12,"A","","",0,6,"Hora local de la transacción (hhmmss)","",""
"CCO",13,"A","","",0,6,"Fecha local de la transacción (YYMMDD)","",""
"CCO",39,"A","","",0,3,"Codigo de Respuesta","",""
"CCO",38,"A","","",0,6,"Codigo de Autorizacion","",""
"CCO",49,"A","","",0,3,"Codigo de Moneda","",""
"CCO",54,"A","","",0,272,"Datos de la transferencia","",""
"CCO",55,"A","","",0,150,"Estructura de datos adicionales","",""
"CCO",63,"A","","",3,999,"MAC Banco Origen","",""
"CCO",64,"A","","",3,999,"MAC CCA","",""
"CCO",70,"A","","",0,3,"Codigo identificador del mensaje","",""
"RBR",1,"A","","",0,16,"Bit Map, Extendido","",""
"RBR",3,"A","","",0,6,"Código de Proceso","",""
"RBR",4,"A","","",0,12,"Monto","",""
"RBR",7,"A","","",0,12,"Timestamp CCA (YYMMDDhhmmss)","",""
"RBR",11,"A","","",0,12,"Número de Trace","",""
"RBR",12,"A","","",0,6,"Hora local de la transacción (hhmmss)","",""
"RBR",13,"A","","",0,6,"Fecha local de la transacción (YYMMDD)","",""
"RBR",38,"A","","",0,6,"Codigo de Autorizacion","",""
"RBR",39,"A","","",0,3,"Codigo de Respuesta","",""
"RBR",49,"A","","",0,3,"Codigo de Moneda","",""
"RBR",54,"A","","",0,272,"Datos de la Transferencia","",""
"RBR",55,"A","","",0,150,"Estructura de datos adicionales","",""
"RBR",63,"A","","",3,999,"MAC Banco Origen","",""
"RBR",64,"A","","",3,999,"MAC CCA","",""
"RBR",70,"A","","",0,3,"Codigo identificador del mensaje","",""
"RBO",1,"A","","",0,16,"Bit Map, Extendido","",""
"RBO",3,"A","","",0,6,"Código de Transacción","",""
"RBO",4,"A","","",0,12,"Monto","",""
"RBO",7,"A","","",0,12,"Timestamp CCA (YYMMDDhhmmss)","",""
"RBO",11,"A","","",0,12,"Número de Trace","",""
"RBO",12,"A","","",0,6,"Hora local de la transacción (hhmmss)","",""
"RBO",13,"A","","",0,6,"Fecha local de la transacción (YYMMDD)","",""
"RBO",38,"A","","",0,6,"Codigo de Autorizacion","",""
"RBO",39,"A","","",0,3,"Codigo de Respuesta","",""
"RBO",49,"A","","",0,3,"Codigo de Moneda","",""
"RBO",54,"A","","",0,272,"Datos de la transferencia","",""
"RBO",55,"A","","",0,150,"Estructura de datos adicionales","",""
"RBO",63,"A","","",3,999,"MAC Banco Origen","",""
"RBO",64,"A","","",3,999,"MAC CCA","",""
"RBO",70,"A","","",0,3,"Codigo identificador del mensaje","",""
"FC2",2,"A","","",2,21,"Numero de Tarjeta","","S"
"FC2",1,"A","","",0,16,"Primer Mapa de Bits","",""
"FC2",3,"A","","",0,6,"Código de Procesamiento","",""
"FC2",4,"A","","",0,15,"Valor de la transacción en la moneda de Orige","",""
"FC2",7,"A","","",0,10,"Fecha y Hora","",""
"FC2",11,"A","","",0,6,"STAN (System Trace Audit Number)","",""
"FC2",12,"A","","",0,6,"Hora origen","",""
"FC2",13,"A","","",0,4,"Fecha origen","",""
"FC2",18,"A","","",0,4,"MCC - Ramo de Actividad del Comercio","",""
"FC2",19,"A","","",0,3,"Código de país del adquirente","",""
"FC2",22,"A","","",0,3,"Modo de Entrada","",""
"FC2",27,"A","","",0,1,"Authorizing identification","",""
"FC2",28,"A","","",0,8,"Amount, transaction fee","",""
"FC2",30,"A","","",0,8,"Amount, transaction processing fee","",""
"FC2",32,"A","","",2,11,"Acquiring institution identification code","",""
"FC2",37,"A","","",0,12,"RRN - Número de Referencia","",""
"FC2",38,"A","","",0,6,"Numero de Autorización","",""
"FC2",39,"A","","",0,2,"Código de motivo de respuesta","",""
"FC2",41,"A","","",0,8,"Identificación del Terminal","",""
"FC2",42,"A","","",0,15,"Identificador del Comercio - PV","",""
"FC2",43,"A","","",0,40,"Nombre y Localización del Comercio","",""
"FC2",48,"A","","",3,999,"Additional data - Private","","T"
"FC2",49,"A","","",0,3,"Código de Moneda de origen","",""
"FC2",54,"A","","",3,138,"Additional amounts","",""
"FC2",62,"A","","",3,6,"Reserved for private use","","T"
"FC2",70,"A","","",0,3,"Network management information","",""
"FC2",98,"A","","",0,25,"Payee","",""
"FC2",102,"A","","",2,28,"Account Identification","",""
"FC2",103,"A","","",2,28,"Account identification 2","",""
"FC2",110,"A","","",3,15,"Reserved for private use","",""
"FC2",111,"A","","",3,15,"Reserved for private Use","",""
"FC2",114,"A","","",3,999,"Datos Adicionales 1","",""
"FC2",115,"A","","",3,999,"Datos Adicionales 2","",""
"FC2",119,"A","","",3,999,"Reserved for national use","",""
"FC2",120,"A","","",3,999,"Sub-Categoria","",""
"FC2",121,"A","","",3,999,"Glosa variable","",""
"FC2",122,"A","","",3,999,"Reserved for private use","",""
"FC2",123,"A","","",3,999,"Indicador de Anulación","",""
"FC2",124,"A","","",3,255,"Tipo transacción 1=Debito, 2=Abono","",""
"FC2",125,"A","","",3,999,"Código de canal","",""
"FC2",126,"A","","",3,999,"Issuer trace id","","T"
"FC2",127,"A","","",3,100,"Tracking_ID","","T"
"MCD",110,"A","","",3,999,"Additional Data-2","",""
"MCD",105,"A","","",3,36,"Id transacciones de uso multiple","",""
"MCI",105,"A","","",3,36,"Id transacciones de uso multiple","",""
"NRT",108,"A","","",3,450,"Datos Adicionales Referencia Trx MasterCard","","      S"
"NR2",108,"A","","",3,450,"Datos Adicionales Referencia Trx MasterCard","",""
"PYT",108,"A","","",3,450,"Datos Adicionales Referencia Trx MasterCard","","      S"
"DSA",1,"P","0","I",0,8,"Bit Map, Extendido","",""
"DSA",3,"A","0","I",0,6,"Código de Proceso","",""
"DSA",2,"A","0","I",2,19,"PAN","",""
"DSA",4,"A","0","I",0,12,"Monto de Transacción","",""
"DSA",6,"A","0","I",0,12,"Monto, moneda del emisor","",""
"DSA",5,"A","0","I",0,12,"Monto, Settlement","",""
"DSA",7,"A","0","I",0,10,"Transmisión Date/Time","",""
"DSA",9,"A","0","I",0,8,"Tasa de conversión, settlement","",""
"DSA",10,"A","0","I",0,8,"Cardholder Billing Conversion","",""
"DSA",11,"A","0","I",0,6,"System Trace audit. Nro.","",""
"DSA",12,"A","0","I",0,6,"Local Transaction Time","",""
"DSA",13,"A","0","I",0,4,"Local Transaction Date","",""
"DSA",14,"A","0","I",0,4,"Expiration Date","",""
"DSA",17,"A","0","I",0,4,"Date Capture","",""
"DSA",15,"A","0","I",0,4,"Settlement Date","",""
"DSA",16,"A","0","I",0,4,"Conversion Date","",""
"DSA",18,"A","0","I",0,4,"Tipo de Comercio o Tipo de Terminal usada","",""
"DSA",19,"A","0","I",0,3,"Código de país adquiriente","",""
"DSA",20,"A","0","I",0,3,"PAN Extended, Country Code","",""
"DSA",21,"A","0","I",0,3,"Código del País Emisor","152",""
"DSA",22,"A","0","D",0,3,"Modo de Entrada del PAN y del PIN","",""
"DSA",23,"A","0","I",0,3,"File Record- Action and data","000",""
"DSA",24,"A","0","I",0,3,"Network International ID","",""
"DSA",25,"A","0","I",0,2,"Point of Service Condition Code","",""
"DSA",26,"A","0","I",0,2,"Point Of Service Pin Capture Code","",""
"DSA",27,"A","0","I",0,1,"Authorization ID Response Length","",""
"DSA",28,"A","0","I",0,9,"Amount, Transaction Fee","",""
"DSA",29,"A","0","I",0,9,"Amount, Settlement Fee","",""
"DSA",30,"A","0","I",0,9,"Amount, Transaction Processing Fee","",""
"DSA",31,"A","0","I",0,2,"BM031 Indicador POS","",""
"DSA",32,"A","0","I",2,6,"Código de Identif. institución Adquiriente","",""
"DSA",33,"A","0","I",2,6,"Forwarding Institution Code.","",""
"DSA",34,"A","0","I",2,28,"PAN Extended","",""
"DSA",35,"A","0","I",2,37,"Datos del Track II","",""
"DSA",36,"A","0","I",3,104,"Track 3 Data","",""
"DSA",37,"A","0","I",0,12,"Número de Referencia","",""
"DSA",38,"A","0","I",0,6,"Código de Autorización","",""
"DSA",39,"A","0","I",0,2,"Código de Respuesta","",""
"DSA",40,"A","0","I",0,1,"Prueba","",""
"DSA",41,"A","0","I",0,8,"Número de Terminal","",""
"DSA",42,"A","0","I",0,15,"Número identificador de la tienda","",""
"DSA",43,"A","0","I",0,40,"Card Aceptor Name/Location","",""
"DSA",44,"A","0","I",2,25,"Additional Response Data","",""
"DSA",45,"A","0","I",2,76,"Track I                               ^BM045!","",""
"DSA",46,"A","0","I",2,20,"Datos Adicionales respuesta compra internet","",""
"DSA",47,"A","0","I",3,3,"Datos Adicionales DICOM - Cámara","",""
"DSA",48,"A","0","I",3,128,"Additional Data - Fechas Adicionales","",""
"DSA",49,"A","0","I",0,3,"Moneda usada para la transacción","",""
"DSA",50,"A","0","I",0,3,"Moneda usada para la reconciliación","",""
"DSA",51,"A","0","I",0,3,"Moneda","",""
"DSA",52,"P","0","I",0,8,"Pin o Clave Personal","",""
"DSA",53,"A","0","I",0,16,"Nuevo Pin o Clave","",""
"DSA",54,"A","0","I",3,120,"Montos o Saldos","",""
"DSA",55,"A","0","I",3,290,"Data EMV","",""
"DSA",56,"A","0","I",3,37,"Datos de la Cuenta de Pago","",""
"DSA",57,"A","0","I",1,1,"Private Data","",""
"DSA",58,"A","0","I",2,1,"Private Data","",""
"DSA",59,"A","0","I",1,15,"National POS Geog.Data.","",""
"DSA",60,"A","0","I",3,34,"Advice/Reversal Reason Code","",""
"DSA",61,"A","0","I",3,26,"POS Data","",""
"DSA",62,"A","0","I",0,259,"Verification & Token Data","",""
"DSA",63,"A","0","I",3,50,"Network data","",""
"DSA",64,"A","0","I",0,1,"Private Data","",""
"DSA",65,"A","0","I",1,1,"prueba","",""
"DSA",66,"A","0","I",0,1,"Settlement Code","",""
"DSA",67,"A","0","I",0,2,"Número de Cuotas","",""
"DSA",68,"A","0","I",3,128,"Info canal de origen al Bridge (AZ7 4.2/4.1)","",""
"DSA",70,"A","0","I",0,3,"Network Management Information code","",""
"DSA",73,"A","0","I",0,6,"Date, Action","",""
"DSA",74,"A","0","I",0,10,"Credits, Number","",""
"DSA",75,"A","0","I",0,10,"Credits, Rev Number","",""
"DSA",76,"A","0","I",0,10,"Debits, Number","",""
"DSA",77,"A","0","I",0,10,"Debits, Rev Number","",""
"DSA",86,"A","0","I",0,16,"Credits, Amount","",""
"DSA",87,"A","0","I",0,16,"Credits, Rev Amount","",""
"DSA",88,"A","0","I",0,16,"Credits, Amount","",""
"DSA",89,"A","0","I",0,16,"debits, Rev Amount","",""
"DSA",90,"A","0","I",0,42,"Original data elements","",""
"DSA",91,"A","0","I",0,1,"File update code","",""
"DSA",92,"A","0","I",0,2,"File Security Code","",""
"DSA",94,"A","0","I",0,7,"Services Indicator","",""
"DSA",95,"A","0","I",0,42,"Replacement Amounts","",""
